CONSOLIDATED	VERSIÓN	en-es
of	de	en-es
certain	determinadas	en-es
decisions	decisiones	en-es
as provided	contempladas	en-es
for	en	en-es
by	el	en-es
the	párrafo	en-es
second	segundo	en-es
paragraph		en-es
of	del	en-es
Article	artículo	en-es
275 of	275 del	en-es
the		en-es
Treaty	Tratado	en-es
on	de	en-es
the Functioning	Funcionamiento	en-es
of	de	en-es
the	la	en-es
European	Unión	en-es
Union.	Europea.	en-es
2. Within	2. En	en-es
the	el	en-es
framework	marco	en-es
of	de	en-es
the	los	en-es
principles	principios	en-es
and	y de	en-es
	los	en-es
objectives	objetivos	en-es
of	de	en-es
its	su	en-es
external	acción	en-es
action,	exterior,	en-es
the	la	en-es
Union		en-es
shall	Unión	en-es
conduct,	dirigirá,	en-es
define	definirá	en-es
and	y ejecutará	en-es
implement	una	en-es
a common	política	en-es
foreign	exterior	en-es
and	y de	en-es
security	seguridad	en-es
policy,	común	en-es
based	basada	en-es
on	en	en-es
the	el	en-es
development	desarrollo	en-es
of	de	en-es
mutual	la	en-es
political		en-es
solidarity	solidaridad	en-es
among	política	en-es
Member	mutua	en-es
States,	de	en-es
the	los	en-es
	Estados	en-es
identification	miembros, en	en-es
of	la	en-es
questions	identificación	en-es
of	de	en-es
	los	en-es
general	asuntos	en-es
	que	en-es
	presenten	en-es
	un	en-es
interest	interés	en-es
	general	en-es
and	y en	en-es
the	la	en-es
achievement	consecución	en-es
of	de	en-es
an	una	en-es
ever-increasing	convergencia cada	en-es
	vez	en-es
degree	mayor	en-es
of	de	en-es
convergence	la actuación	en-es
of	de	en-es
Member	los	en-es
States'	Estados	en-es
actions.	miembros.	en-es
3. The	3. Los	en-es
Member	Estados	en-es
States	miembros	en-es
shall support	apoyarán	en-es
the Union's	activamente	en-es
external		en-es
and	y sin	en-es
security	reservas	en-es
	la	en-es
policy	política	en-es
actively	exterior	en-es
and	y de	en-es
unreservedly	seguridad de	en-es
in	la	en-es
	Unión,	en-es
	con	en-es
a spirit	espíritu	en-es
of	de	en-es
loyalty	lealtad	en-es
and	y solidaridad	en-es
mutual	mutua	en-es
solidarity and	y respetarán	en-es
shall	la	en-es
comply	acción	en-es
with	de	en-es
the	la	en-es
Union's		en-es
action	Unión	en-es
in	en	en-es
this	este	en-es
area.	ámbito.	en-es
9.5.2008 EN	9.5.2008 ES	en-es
Official	Diario	en-es
Journal	Oficial	en-es
of	de	en-es
the	la	en-es
European	Unión	en-es
Union	Europea	en-es
C 115/31	C 115/31	en-es
The	Los	en-es
Member	Estados	en-es
States	miembros	en-es
shall work	trabajarán	en-es
together	conjuntamente	en-es
to	para	en-es
enhance	intensificar	en-es
and develop	y desarrollar	en-es
their	su	en-es
mutual		en-es
political	solidaridad	en-es
solidarity.	política	en-es
They	mutua.	en-es
shall	Se	en-es
refrain	abstendrán	en-es
from	de	en-es
any	toda	en-es
action	acción	en-es
which is	contraria	en-es
contrary		en-es
to		en-es
the	a los	en-es
interests	intereses	en-es
of	de	en-es
the	la	en-es
Union	Unión	en-es
or	o que	en-es
likely	pueda	en-es
to impair	perjudicar	en-es
its	su	en-es
effectiveness	eficacia	en-es
as	como	en-es
a cohesive		en-es
force	fuerza	en-es
	de	en-es
	cohesión	en-es
in	en	en-es
international	las relaciones	en-es
relations.	internacionales.	en-es
The	El	en-es
Council	Consejo	en-es
and	y el	en-es
the		en-es
High	Alto	en-es
Representative	Representante	en-es
shall	velarán	en-es
ensure	por	en-es
compliance	que se	en-es
with	respeten	en-es
these	estos	en-es
principles.	principios.	en-es
Article	Artículo	en-es
25 (ex	25 (antiguo	en-es
Article	artículo	en-es
12 TEU)	12 TUE)	en-es
The	La	en-es
Union		en-es
shall	Unión	en-es
conduct	dirigirá	en-es
the	la	en-es
common	política	en-es
foreign	exterior	en-es
and	y de	en-es
security	seguridad	en-es
policy	común:	en-es
	a) definiendo	en-es
by:	sus	en-es
	orientaciones	en-es
	generales;	en-es
(a) defining	b) adoptando	en-es
	decisiones	en-es
the	por	en-es
general	las	en-es
guidelines;	que se	en-es
(b) adopting	establezcan:	en-es
decisions	i) las	en-es
defining:	acciones	en-es
(i) actions	que va	en-es
to	a realizar	en-es
be	la	en-es
undertaken	Unión;	en-es
by	ii)	en-es
the	las	en-es
Union;	posiciones	en-es
(ii)	que	en-es
positions	va	en-es
to	a adoptar	en-es
be	la	en-es
taken		en-es
by the	Unión,	en-es
Union;	iii)	en-es
(iii)	las	en-es
arrangements	modalidades	en-es
for		en-es
the	de	en-es
implementation	ejecución	en-es
of	de	en-es
the	las	en-es
decisions	decisiones	en-es
referred to	contempladas	en-es
in	en	en-es
	los	en-es
points	incisos	en-es
(i) and	i) y ii);	en-es
(ii); and	y c) fortaleciendo	en-es
by	la	en-es
(c) strengthening		en-es
systematic		en-es
cooperation	cooperación	en-es
	sistemática	en-es
between	entre los	en-es
Member	Estados	en-es
States	miembros	en-es
in	para	en-es
the	llevar	en-es
conduct	políticas.	en-es
of	a cabo	en-es
policy.	sus	en-es
Article	Artículo	en-es
26 (ex	26 (antiguo	en-es
Article	artículo	en-es
13 TEU)	13 TUE)	en-es
1. The	1. El	en-es
European	Consejo	en-es
Council	Europeo	en-es
shall identify	determinará	en-es
the	los	en-es
Union's	intereses	en-es
strategic	estratégicos	en-es
	de	en-es
interests,	la Unión,	en-es
determine	fijará	en-es
the	los	en-es
objectives	objetivos	en-es
of and	y definirá	en-es
define	las	en-es
general	orientaciones	en-es
guidelines	generales	en-es
for	de	en-es
the	la	en-es
common	política	en-es
foreign	exterior	en-es
and	y de	en-es
security	seguridad	en-es
policy,	común,	en-es
including	incluidos	en-es
for	los	en-es
matters	asuntos	en-es
with	que	en-es
defence	tengan	en-es
implications.	repercusiones	en-es
	en	en-es
It	el	en-es
shall	ámbito	en-es
adopt	de la	en-es
	defensa.	en-es
	Adoptará	en-es
the	las	en-es
necessary	decisiones	en-es
	que	en-es
	resulten	en-es
decisions.	necesarias.	en-es
	Si	en-es
If	un	en-es
	acontecimiento	en-es
international	internacional	en-es
developments		en-es
so	así	en-es
require,	lo exige,	en-es
the	el	en-es
President of	Presidente	en-es
the	del	en-es
European	Consejo	en-es
Council	Europeo	en-es
shall convene	convocará	en-es
an	una	en-es
extraordinary		en-es
meeting	reunión	en-es
of	extraordinaria	en-es
the	del	en-es
European	Consejo	en-es
Council	Europeo	en-es
in	para	en-es
order	definir	en-es
to	las	en-es
define	líneas	en-es
the strategic	estratégicas	en-es
lines		en-es
of	de	en-es
the	la	en-es
Union's policy	política	en-es
in	de	en-es
the	la	en-es
face	Unión	en-es
of	ante	en-es
such	dicho	en-es
developments.	acontecimiento.	en-es
2. The Council	2. Basándose	en-es
shall	en	en-es
frame	las	en-es
the common	orientaciones	en-es
foreign	generales	en-es
and	y en	en-es
	las	en-es
security	líneas	en-es
policy	estratégicas	en-es
and	definidas	en-es
take	por	en-es
the	el	en-es
decisions	Consejo	en-es
necessary	Europeo,	en-es
for	el	en-es
defining	Consejo	en-es
and		en-es
implementing	elaborará	en-es
it	la	en-es
on the	política	en-es
basis	exterior	en-es
of	y de	en-es
the general	seguridad	en-es
guidelines	común	en-es
and	y adoptará	en-es
	las	en-es
	decisiones	en-es
strategic	necesarias	en-es
lines	para	en-es
defined	definir	en-es
by the	y aplicar	en-es
European	dicha	en-es
Council.	política.	en-es
The	El	en-es
Council	Consejo	en-es
and	y el	en-es
the		en-es
High	Alto	en-es
Representative	Representante	en-es
of	de	en-es
the	la	en-es
Union	Unión	en-es
for	para	en-es
Foreign	Asuntos	en-es
Affairs	Exteriores	en-es
and	y Política	en-es
Security	de	en-es
Policy	Seguridad	en-es
shall	velarán	en-es
ensure	por	en-es
the	la	en-es
unity,	unidad,	en-es
consistency	la coherencia	en-es
and	y la	en-es
effectiveness	eficacia	en-es
of	de	en-es
	la	en-es
action	acción	en-es
by	de	en-es
the	la	en-es
Union.	Unión.	en-es
3. The	3. La	en-es
common	política	en-es
foreign	exterior	en-es
and	y de	en-es
security	seguridad	en-es
policy	común	en-es
shall	será	en-es
	ejecutada	en-es
be	por	en-es
put	el	en-es
into	Alto	en-es
effect	Representante	en-es
by	y por	en-es
the	los	en-es
High	Estados	en-es
Representative	miembros,	en-es
and by	utilizando	en-es
the	los	en-es
Member	medios	en-es
States,		en-es
using national	nacionales	en-es
and	y los	en-es
Union	de la	en-es
resources.	Unión.	en-es
C 115/32	C 115/32	en-es
EN	ES	en-es
Official	Diario	en-es
Journal	Oficial	en-es
of	de	en-es
the	la	en-es
European	Unión	en-es
Union	Europea	en-es
9.5.2008 Article	9.5.2008 Artículo	en-es
27 1. The	27 1. El	en-es
High	Alto	en-es
Representative	Representante	en-es
of	de	en-es
the	la	en-es
Union	Unión	en-es
for	para	en-es
Foreign	Asuntos	en-es
Affairs	Exteriores	en-es
and Security	y Política	en-es
Policy,		en-es
who	de	en-es
shall chair	Seguridad,	en-es
the	que	en-es
Foreign		en-es
Affairs		en-es
Council,	presidirá	en-es
shall	el	en-es
contribute	Consejo	en-es
through	de	en-es
his	Asuntos	en-es
proposals	Exteriores,	en-es
towards	contribuirá	en-es
	con	en-es
the	sus	en-es
preparation	propuestas	en-es
of	a elaborar	en-es
the	la	en-es
common	política	en-es
foreign	exterior	en-es
and	y de	en-es
security	seguridad	en-es
policy	común	en-es
and	y se	en-es
shall ensure	encargará	en-es
implementation		en-es
of	de	en-es
	ejecutar	en-es
the	las	en-es
decisions	decisiones	en-es
adopted	adoptadas	en-es
by	por	en-es
the	el	en-es
European	Consejo	en-es
Council	Europeo	en-es
and	y el	en-es
the		en-es
Council.	Consejo.	en-es
2. The	2. El	en-es
High	Alto	en-es
Representative	Representante	en-es
shall represent	representará	en-es
the	a la	en-es
Union	Unión	en-es
	en	en-es
for	las	en-es
matters	materias	en-es
relating	concernientes	en-es
to	a la	en-es
the common	política	en-es
foreign	exterior	en-es
and	y de	en-es
security	seguridad	en-es
policy.	común.	en-es
He shall	Dirigirá	en-es
conduct	el	en-es
political	diálogo	en-es
dialogue	político	en-es
with	con	en-es
third		en-es
parties	terceros	en-es
on	en	en-es
the	nombre	en-es
Union's	de la	en-es
behalf	Unión	en-es
and	y expresará	en-es
shall	la	en-es
express	posición	en-es
the	de	en-es
Union's	la	en-es
position	Unión	en-es
in	en	en-es
	las	en-es
international	organizaciones	en-es
organisations	internacionales	en-es
and	y en	en-es
at	las	en-es
international	conferencias	en-es
conferences.	internacionales.	en-es
3. In	3. En	en-es
fulfilling	el ejercicio	en-es
	de	en-es
his	su	en-es
mandate,	mandato,	en-es
the	el	en-es
High	Alto	en-es
Representative	Representante	en-es
shall		en-es
be	se	en-es
assisted	apoyará	en-es
	en	en-es
by	un	en-es
	servicio	en-es
a European	europeo	en-es
External	de	en-es
Action	acción	en-es
Service.	exterior.	en-es
This	Este	en-es
service	servicio	en-es
shall work	trabajará	en-es
in	en	en-es
cooperation	colaboración	en-es
with	con	en-es
the	los	en-es
diplomatic	servicios	en-es
services	diplomáticos	en-es
of	de	en-es
the	los	en-es
Member	Estados	en-es
States	miembros	en-es
and shall	y estará	en-es
comprise		en-es
officials	compuesto	en-es
from	por	en-es
relevant		en-es
departments	funcionarios	en-es
of	de	en-es
the	los	en-es
General	servicios	en-es
Secretariat	competentes	en-es
of	de	en-es
the	la	en-es
	Secretaría	en-es
Council	General	en-es
and	del	en-es
	Consejo	en-es
of	y de	en-es
the	la	en-es
Commission	Comisión	en-es
as		en-es
well	y por	en-es
as staff	personal en	en-es
seconded	comisión	en-es
from	de	en-es
national		en-es
diplomatic	servicios	en-es
services		en-es
of	de	en-es
the	los	en-es
Member	servicios	en-es
	diplomáticos	en-es
States.	nacionales.	en-es
The	La	en-es
organisation	organización	en-es
and	y el	en-es
functioning	funcionamiento	en-es
of	del	en-es
the	servicio	en-es
European	europeo	en-es
External		en-es
Action	de	en-es
Service	acción	en-es
shall	exterior	en-es
be	se	en-es
established	establecerán	en-es
by	mediante	en-es
a decision	decisión	en-es
of		en-es
the	del	en-es
Council.	Consejo,	en-es
The	que	en-es
Council		en-es
shall	se	en-es
act on	pronunciará	en-es
a proposal	a propuesta	en-es
from		en-es
the	del	en-es
High	Alto	en-es
Representative	Representante,	en-es
after	previa	en-es
consulting	consulta	en-es
the	al	en-es
European	Parlamento	en-es
Parliament	Europeo	en-es
and after	y previa	en-es
obtaining		en-es
the consent	aprobación	en-es
of	de	en-es
the	la	en-es
Commission.	Comisión.	en-es
Article	Artículo	en-es
28 (ex	28 (antiguo	en-es
Article	artículo	en-es
14 TEU)	14 TUE)	en-es
1. Where	1. Cuando	en-es
the	una	en-es
	situación	en-es
international	internacional	en-es
situation	exija	en-es
requires	una	en-es
operational	acción	en-es
action	operativa	en-es
by	de	en-es
the	la	en-es
Union,	Unión,	en-es
the	el	en-es
Council	Consejo	en-es
shall adopt	adoptará	en-es
the	las	en-es
necessary	decisiones	en-es
decisions.	necesarias.	en-es
They	Éstas	en-es
shall	fijarán	en-es
lay	los	en-es
down	objetivos,	en-es
their	el	en-es
objectives,		en-es
scope,	alcance,	en-es
the	los	en-es
means	medios	en-es
to	que	en-es
be	haya	en-es
made	que	en-es
available	facilitar	en-es
to	a la	en-es
the		en-es
Union,	Unión,	en-es
if	las	en-es
necessary	condiciones	en-es
their	de su	en-es
duration,	ejecución	en-es
	y,	en-es
and	en	en-es
the	caso	en-es
conditions	necesario,	en-es
for		en-es
their	su	en-es
implementation.	duración. Si	en-es
If	se	en-es
there	produjera	en-es
is	un	en-es
a change	cambio	en-es
in	de	en-es
circumstances	circunstancias	en-es
	con	en-es
having	clara	en-es
a substantial	incidencia	en-es
effect	sobre	en-es
on	un	en-es
a question	asunto	en-es
subject	objeto	en-es
to	de	en-es
such	tal	en-es
a decision,	decisión,	en-es
the	el	en-es
Council	Consejo	en-es
shall review	revisará	en-es
the	los	en-es
principles	principios	en-es
and objectives	y objetivos	en-es
of	de	en-es
that	dicha	en-es
decision	decisión	en-es
and take	y adoptará	en-es
the	las	en-es
necessary	decisiones	en-es
decisions.	necesarias.	en-es
2. Decisions	2. Las decisiones	en-es
referred to	contempladas	en-es
in	en	en-es
paragraph	el apartado	en-es
1 shall	1 serán	en-es
	vinculantes	en-es
commit	para	en-es
the	los	en-es
Member	Estados	en-es
States	miembros	en-es
in	en	en-es
the	las	en-es
positions	posiciones	en-es
they	que	en-es
adopt	adopten	en-es
and	y en	en-es
in	el	en-es
the conduct	desarrollo	en-es
of	de	en-es
their	su	en-es
activity.	acción.	en-es
3. Whenever	3. Cuando	en-es
there	exista	en-es
is any	cualquier	en-es
plan	plan	en-es
to	para	en-es
adopt	adoptar	en-es
a national	una	en-es
position	posición	en-es
	nacional	en-es
or	o emprender	en-es
take	una	en-es
	acción	en-es
national	nacional	en-es
action	en	en-es
pursuant	aplicación	en-es
to	de	en-es
a decision	una de	en-es
as	las	en-es
	decisiones	en-es
referred to	contempladas	en-es
in	en	en-es
paragraph	el apartado	en-es
1,	1,	en-es
information	el Estado	en-es
shall	miembro	en-es
be	de	en-es
provided	que	en-es
by	se	en-es
the	trate	en-es
Member State	proporcionará	en-es
concerned	información	en-es
in	en	en-es
	un	en-es
time	plazo	en-es
to	que	en-es
allow,	permita,	en-es
if	en	en-es
	caso	en-es
necessary,	necesario,	en-es
for	una	en-es
prior		en-es
consultations	concertación	en-es
within	previa	en-es
the	en	en-es
Council.	el seno	en-es
The	del	en-es
obligation	Consejo.	en-es
to	La	en-es
provide	obligación	en-es
prior	de	en-es
information	información	en-es
shall	previa	en-es
not	no	en-es
	se	en-es
apply	aplicará	en-es
to	a las	en-es
measures	medidas	en-es
which	que	en-es
	constituyan	en-es
are	una	en-es
	mera	en-es
	transposición	en-es
	al	en-es
merely	ámbito	en-es
a national	nacional	en-es
transposition		en-es
of	de	en-es
	las	en-es
Council	decisiones	en-es
decisions.	del Consejo.	en-es
4. In	4. En	en-es
cases	caso	en-es
of	de	en-es
imperative	imperiosa	en-es
need	necesidad	en-es
arising	derivada	en-es
from	de la	en-es
changes	evolución	en-es
in	de	en-es
the	la	en-es
situation	situación	en-es
and	y a falta	en-es
failing	de	en-es
a review	revisión	en-es
of	de	en-es
the	una	en-es
Council	de las	en-es
decision	decisiones	en-es
as	del	en-es
referred	Consejo	en-es
to	a que	en-es
in	se	en-es
paragraph	refiere	en-es
1,	el	en-es
Member		en-es
States	apartado	en-es
may	1,	en-es
take		en-es
the	los	en-es
	Estados	en-es
necessary	miembros	en-es
	podrán	en-es
measures	adoptar	en-es
as	con	en-es
a matter	carácter	en-es
of	de	en-es
urgency	urgencia	en-es
	las	en-es
having	medidas	en-es
	necesarias,	en-es
regard	teniendo	en-es
to	en	en-es
	cuenta	en-es
the	los	en-es
general	objetivos	en-es
objectives	generales	en-es
of	de	en-es
that	dicha	en-es
decision.	decisión.	en-es
The	El	en-es
Member		en-es
State	Estado	en-es
concerned	miembro de	en-es
shall	que se	en-es
inform	trate	en-es
	informará	en-es
the	al	en-es
Council	Consejo	en-es
immediately	inmediatamente	en-es
of	de	en-es
any		en-es
such	tales	en-es
measures.	medidas.	en-es
5. Should	5. En	en-es
there	caso	en-es
be	de	en-es
any	que	en-es
	un	en-es
	Estado	en-es
	miembro	en-es
major	tenga	en-es
difficulties	dificultades	en-es
	importantes	en-es
in	para	en-es
implementing	aplicar una	en-es
a decision	decisión	en-es
as referred	contemplada	en-es
to		en-es
in	en	en-es
this	el	en-es
Article,	presente	en-es
a Member	artículo,	en-es
State shall	solicitará	en-es
refer	al	en-es
them to	Consejo	en-es
the	que	en-es
Council	delibere	en-es
which		en-es
shall	al	en-es
discuss	respecto	en-es
them and	y busque	en-es
seek	las	en-es
appropriate	soluciones	en-es
solutions.	adecuadas.	en-es
Such	Estas	en-es
solutions	soluciones	en-es
shall		en-es
not	no	en-es
	podrán	en-es
run	ser	en-es
counter to	contrarias	en-es
the	a los	en-es
objectives	objetivos	en-es
of	de	en-es
the	la	en-es
decision	decisión	en-es
referred to	contemplada	en-es
in	en	en-es
paragraph	el apartado	en-es
1 or	1 ni	en-es
impair	mermar	en-es
its	su	en-es
effectiveness.	eficacia.	en-es
9.5.2008 EN	9.5.2008 ES	en-es
Official	Diario	en-es
Journal	Oficial	en-es
of	de	en-es
the	la	en-es
European	Unión	en-es
Union	Europea	en-es
C 115/33	C 115/33	en-es
Article	Artículo	en-es
29 (ex	29 (antiguo	en-es
Article	artículo	en-es
15 TEU)	15 TUE)	en-es
The	El	en-es
Council	Consejo	en-es
shall adopt	adoptará	en-es
decisions	decisiones	en-es
which	que	en-es
shall define	definirán	en-es
the	el	en-es
approach	enfoque	en-es
of	de	en-es
the	la	en-es
	Unión	en-es
Union	sobre	en-es
to	un	en-es
a particular	asunto	en-es
matter	concreto	en-es
of	de	en-es
	carácter	en-es
a geographical	geográfico	en-es
or	o temático.	en-es
thematic	Los	en-es
nature.	Estados	en-es
Member	miembros	en-es
States	velarán	en-es
shall	por la	en-es
ensure	conformidad	en-es
that	de	en-es
their	sus	en-es
national	políticas	en-es
policies	nacionales	en-es
conform	con	en-es
to	las	en-es
	posiciones	en-es
the	de	en-es
Union	la	en-es
positions.	Unión.	en-es
Article	Artículo	en-es
30 (ex	30 (antiguo	en-es
Article	artículo	en-es
22 TEU)	22 TUE)	en-es
1. Any	1. Cualquier	en-es
Member	Estado	en-es
State,	miembro,	en-es
the	el	en-es
High	Alto	en-es
Representative	Representante	en-es
of	de	en-es
the	la	en-es
Union	Unión	en-es
for	para	en-es
Foreign	Asuntos	en-es
Affairs	Exteriores	en-es
and	y Política	en-es
Security	de	en-es
Policy,	Seguridad,	en-es
or	o el	en-es
the		en-es
High	Alto	en-es
Representative	Representante	en-es
with	con	en-es
	el	en-es
	apoyo	en-es
the	de	en-es
Commission's	la Comisión,	en-es
	podrá	en-es
support,	plantear	en-es
may	al	en-es
refer	Consejo	en-es
any	cualquier	en-es
question	cuestión	en-es
relating	relacionada	en-es
to	con	en-es
the	la	en-es
common	política	en-es
foreign	exterior	en-es
and	y de	en-es
security	seguridad	en-es
policy	común	en-es
to		en-es
the		en-es
Council and	y presentar,	en-es
may submit to it	respectivamente,	en-es
initiatives	iniciativas	en-es
or proposals	o propuestas	en-es
as	al	en-es
appropriate.	Consejo.	en-es
2. In	2. En	en-es
	los	en-es
cases	casos	en-es
	que	en-es
requiring	requieran	en-es
	una	en-es
a rapid	decisión	en-es
decision,	rápida,	en-es
the	el	en-es
High	Alto	en-es
	Representante	en-es
Representative,	convocará, de	en-es
	oficio	en-es
	o a petición	en-es
of	de	en-es
his	un	en-es
	Estado	en-es
	miembro,	en-es
own	una	en-es
motion,	reunión	en-es
	extraordinaria	en-es
or	del	en-es
	Consejo,	en-es
at	en	en-es
the	un	en-es
request	plazo	en-es
of	de	en-es
a Member	cuarenta	en-es
State,	y ocho	en-es
shall	horas	en-es
convene	o,	en-es
an	en	en-es
extraordinary		en-es
Council	caso	en-es
meeting	de	en-es
within	necesidad	en-es
48 hours or,	absoluta,	en-es
in	en	en-es
an	un	en-es
emergency,		en-es
within	plazo	en-es
a shorter	más	en-es
period.	breve.	en-es
Article	Artículo	en-es
31 (ex	31 (antiguo	en-es
Article	artículo	en-es
23 TEU)	23 TUE)	en-es
1. Decisions	1. El	en-es
under	Consejo	en-es
this	Europeo	en-es
Chapter	y el	en-es
shall	Consejo	en-es
be taken	adoptarán	en-es
by	por	en-es
	unanimidad	en-es
the	las	en-es
European	decisiones	en-es
Council	de que	en-es
	trata	en-es
	el	en-es
	presente	en-es
	capítulo,	en-es
	salvo	en-es
and	en	en-es
the	los	en-es
Council	casos	en-es
acting	en que	en-es
unanimously,	el presente	en-es
except	capítulo	en-es
where	disponga	en-es
this	otra	en-es
Chapter	cosa.	en-es
provides	Se	en-es
otherwise.	excluye	en-es
The	la	en-es
adoption	adopción	en-es
of	de	en-es
	actos	en-es
legislative	legislativos.	en-es
acts	En	en-es
shall	caso	en-es
be	de	en-es
excluded.	que	en-es
When	un	en-es
abstaining	miembro	en-es
in	del	en-es
a vote,	Consejo	en-es
any	se	en-es
member	abstuviera	en-es
of	en	en-es
the	una	en-es
Council	votación,	en-es
may	podrá	en-es
qualify	acompanar	en-es
its	su	en-es
abstention	abstención	en-es
by	de	en-es
making	una	en-es
	declaración	en-es
a formal	formal	en-es
	efectuada	en-es
	de	en-es
declaration	conformidad	en-es
under	con	en-es
the	el	en-es
present	presente	en-es
subparagraph.	párrafo.	en-es
In	En	en-es
that	ese	en-es
case,		en-es
it		en-es
shall	caso,	en-es
not	no	en-es
be	estará	en-es
obliged	obligado	en-es
to apply	a aplicar	en-es
the	la	en-es
decision,	decisión,	en-es
but		en-es
shall	pero	en-es
accept	admitirá	en-es
that	que	en-es
	ésta	en-es
the	sea	en-es
decision	vinculante	en-es
commits	para	en-es
the	la	en-es
Union.	Unión.	en-es
In	En	en-es
a spirit	aras	en-es
of	de	en-es
mutual	la	en-es
solidarity,	solidaridad	en-es
the	mutua,	en-es
Member	el	en-es
State	Estado	en-es
concerned	miembro de	en-es
	que	en-es
	se	en-es
shall	trate	en-es
	se	en-es
refrain	abstendrá	en-es
from	de	en-es
any action	cualquier	en-es
likely	acción	en-es
to	que	en-es
conflict	pudiera	en-es
with	obstaculizar	en-es
or	o impedir	en-es
	la	en-es
impede	acción	en-es
Union	de la	en-es
action	Unión	en-es
based	basada	en-es
on	en	en-es
that	dicha	en-es
decision	decisión	en-es
and		en-es
the	y los	en-es
other	demás	en-es
Member	Estados	en-es
States	miembros	en-es
shall respect	respetarán	en-es
its	su	en-es
position.	posición.	en-es
	En	en-es
	caso	en-es
If	de	en-es
the	que	en-es
	el	en-es
members	número	en-es
of	de	en-es
	miembros	en-es
the	del	en-es
Council	Consejo	en-es
	que	en-es
qualifying	acompanara	en-es
their	su	en-es
abstention	abstención	en-es
in	de	en-es
this	tal	en-es
way	declaración	en-es
represent	representara	en-es
at	al	en-es
least	menos	en-es
one	un	en-es
third	tercio	en-es
of	de	en-es
the	los	en-es
Member	Estados	en-es
States	miembros	en-es
comprising	que reúnen	en-es
at	como	en-es
least	mínimo	en-es
one	un	en-es
third	tercio	en-es
of	de	en-es
the	la	en-es
population	población	en-es
of	de	en-es
the		en-es
Union,		en-es
the	la	en-es
decision	Unión,	en-es
shall		en-es
not	no	en-es
be	se	en-es
adopted.	adoptará	en-es
	la	en-es
	decisión.	en-es
2. By	2. Como	en-es
derogation	excepción	en-es
from		en-es
the	a lo	en-es
provisions	dispuesto en	en-es
of	el	en-es
paragraph	apartado	en-es
1,	1,	en-es
the	el	en-es
Council	Consejo	en-es
shall act	adoptará	en-es
by	por	en-es
qualified	mayoría	en-es
majority:	cualificada:	en-es
—	—	en-es
when	una	en-es
adopting		en-es
a decision	decisión	en-es
	que	en-es
defining	establezca	en-es
a Union	una	en-es
action	acción	en-es
or	o una	en-es
position	posición	en-es
on	de	en-es
the	la	en-es
basis	Unión	en-es
	a partir	en-es
of	de	en-es
	una	en-es
a decision	decisión	en-es
of		en-es
the	del	en-es
European	Consejo	en-es
Council	Europeo	en-es
relating	relativa	en-es
to		en-es
the	a los	en-es
Union's		en-es
strategic		en-es
interests	intereses	en-es
and	y objetivos	en-es
objectives,	estratégicos	en-es
as	de	en-es
referred	la Unión	en-es
to	prevista	en-es
in	en	en-es
	el	en-es
Article	apartado	en-es
22(1),	1 del	en-es
	artículo	en-es
	22;	en-es
—	—	en-es
when	una	en-es
adopting		en-es
a decision	decisión	en-es
	que	en-es
defining	establezca	en-es
a Union	una	en-es
action	acción	en-es
or	o una	en-es
position,	posición	en-es
	de	en-es
	la	en-es
	Unión	en-es
	a partir	en-es
on	de	en-es
	una	en-es
a proposal	propuesta	en-es
which	presentada	en-es
the	por	en-es
	el	en-es
High	Alto	en-es
Representative	Representante	en-es
of	de	en-es
the	la	en-es
Union	Unión	en-es
for	para	en-es
Foreign	Asuntos	en-es
Affairs	Exteriores	en-es
and	y Política	en-es
Security	de	en-es
Policy	Seguridad	en-es
has	en	en-es
presented		en-es
following	respuesta	en-es
a specific	a una	en-es
request	petición	en-es
	específica	en-es
from	que	en-es
the	el	en-es
European	Consejo	en-es
Council,	Europeo le	en-es
made	haya	en-es
	dirigido	en-es
on	bien	en-es
its	por	en-es
own	propia	en-es
initiative or	iniciativa,	en-es
that	bien	en-es
of	por	en-es
	iniciativa	en-es
the	del	en-es
High	Alto	en-es
Representative,	Representante;	en-es
C 115/34	C 115/34	en-es
EN	ES	en-es
Official	Diario	en-es
Journal	Oficial	en-es
of	de	en-es
the	la	en-es
European	Unión	en-es
Union	Europea	en-es
9.5.2008 —	9.5.2008 —	en-es
when		en-es
adopting any	cualquier	en-es
decision	decisión	en-es
	por	en-es
	la	en-es
	que	en-es
	se	en-es
implementing	aplique una	en-es
a decision	decisión	en-es
	que	en-es
defining	establezca	en-es
a Union	una	en-es
action	acción	en-es
or	o una	en-es
position,	posición	en-es
	de	en-es
	la	en-es
	Unión;	en-es
—	—	en-es
when	la	en-es
appointing	designación	en-es
a special	de un	en-es
representative	representante	en-es
	especial	en-es
in	de	en-es
accordance	conformidad	en-es
with	con	en-es
	el	en-es
Article	artículo	en-es
33. If	33. Si	en-es
	un	en-es
a member	miembro	en-es
of		en-es
the	del	en-es
Council	Consejo	en-es
declares	declarase	en-es
that,	que,	en-es
for	por	en-es
	motivos	en-es
vital	vitales	en-es
and stated	y explícitos	en-es
reasons		en-es
of	de	en-es
national	política	en-es
policy,	nacional,	en-es
	tiene	en-es
it	la	en-es
intends	intención	en-es
to	de	en-es
oppose	oponerse	en-es
the	a la	en-es
adoption	adopción	en-es
of	de	en-es
	una	en-es
a decision	decisión	en-es
to	que	en-es
be	se	en-es
taken	deba	en-es
	adoptar	en-es
by	por	en-es
qualified		en-es
